name,status,variables,binaries,integers,continuous,constraints,instance_digest,manifest_digest,detail
siena1,published,13741,11775,0,1966,2220,sha256:2c03e4428a85b8e7594d41a419db9150d2c7e0ab275dd6c152e5dd0727417ed2,sha256:1d2b9c240564c940b6f5fffbf1b3ab933a51437d68a046145eb121e358ee05c7,
sing11,published,175352,165337,0,10015,105858,sha256:9ee5d65dcd5f971d6189f036e1082ec520c7d4dd555b3f95d7604d694cd90955,sha256:21a4d186e4c880be6f3120b8cddf1c12e163c43fe6004d184a3f28956b1b9518,
sing17,published,452787,432541,0,20246,266802,sha256:82215cc480f1f73164eec6c8dd160c1a118d506ef8b07ad04afcfb81cef13cad,sha256:ed7861f7b46affcd875d97c77d9001cf76358272424f1ae3395ad1586a793ed1,
sing326,published,55156,40010,0,15146,50781,sha256:b29106457eef85e90e5ebd1f90a58de595ffa25e690b28d96d752eff51519856,sha256:887413a3e795bea4c72498fd28b428389f4f311670fce9bba31e50824e6a89ff,
sing44,published,59708,43524,0,16184,54745,sha256:52461f29d6644107689d39dea3ad16a45ea3594c380849b16302638ebd705da6,sha256:928d7191b9452d5f94ce541ce25ada00a7bad36e5346f9fa3420ada01ec8c535,
sing5,published,154463,146210,0,8253,92183,sha256:32d1c6e318879a7ce6d83c4bb0e4d0f8364f011e18061318c272543c3941020d,sha256:c3161e9be40a52a0b066c058cb44a45499b6225695c96c5fc7fd03012c797263,
snip10x10-35r1budget17,published,47611,63,0,47548,213801,sha256:de8a68f0e80f19b4d29ef10fe29b75eb983f76540679bfe2a01e59508ee677f6,sha256:e42fdf813248b991a5ff4f6f882389082dc500d93d73aa6d0125dae4d3f7fc9b,
snp-02-004-104,published,228350,167,167,228016,126512,sha256:3acb4748bb708b5397ebb4d35eff907536c467c99e8789fbf23442cf107932a3,sha256:e838ff810437668aade4c57d3fcf29c561fa6b9e5e5d1b68a6e999541b0ea9cf,
snp-04-052-052,published,221438,4546,4546,212346,129662,sha256:1f3123e716102ed829634bf95913915a85a5af03eb9f36db968d6a585c589f63,sha256:63fe3391c9406e1cff83e42bc76f4ae8e875eac09b5dc722dd510267a0e05fed,
snp-06-004-052,published,328461,494,494,327473,183168,sha256:3a5189a23af5fe7ef59c03552f0d2a8ef87994d60baa2b0f872010d4e1f5c655,sha256:5edc92c9892aff7f63dda2aff032440f7530bb9e85ccbe17c277c788d6bbb02e,
snp-10-004-052,published,538777,815,815,537147,300348,sha256:97a7f68e210a94763844abc2784ae7eb176641d55044f95917f975672eb10c26,sha256:e31df9388cbfafa6cee54bb008aaf090345b161dc56c51afdf25981820e04e79,
snp-10-052-052,published,549021,11059,11059,526903,320836,sha256:0606a2ad2d4c74f48beea5cb13144a495855609611b7e6d35e5c29b351faba65,sha256:af300f9295ddef27c777515cfb299f4e94a68e90823131079a98c80f582c961c,
sorrell3,published,1024,1024,0,0,169162,sha256:5213b38f0c4cb4725bc4d0c74365b33ad5d06af8348bc5cd633fd24ca169846a,sha256:e1885174c17e19d6ca7cc63e3ea6cd9245132876ab5e251c209c5cd928ec95bc,
sorrell4,published,2048,2048,0,0,504451,sha256:3094e5cf0662d27cda99c478b924f9980a18d4615b6d9123697ef590f1b65329,sha256:5d1daff5f31117ad1f85cb5bf128dd8992e124053309c39a51ae8f4a744674d1,
sorrell7,published,2048,2048,0,0,78848,sha256:bc42bb285e48d0033bbc7be3fbac1bd0070ca9bf5a3996b23fdeb287c1f7c657,sha256:1bd9c2bcd4720c1ea0c97134bf6b90815ceb3828a8335540606a039e245c4d9c,
sorrell8,published,2046,2046,0,0,18944,sha256:abdaf880e3bb9e7a5aaeabd3e038366cd172fd3bf4baec5412dafce6c27da955,sha256:78adcd7df9f6a2f9db0fa9d87f0cdeff76639d178e8d60d0be04ea4d1c66330c,
sp150x300d,published,600,300,0,300,450,sha256:6f897a2fc2e8de1316c038f8b8d418ed76c0d4adfab174054ccb26efbe5af05e,sha256:ab98400ae7958ae9bbb796293d3b4e347f16c2b78c1a54c955a786a160b6cfc8,
sp97ar,published,14101,14101,0,0,1761,sha256:297341694e3b0745b3ba34e51cad3de78f2aa6d9aa073e6e321cbcdf7e4b4ddf,sha256:896ebe0de80ccfcfeeee0bed8bcb7acbff364c5a4ab74073aa7675e94b23f5df,
sp97ic,published,12497,12497,0,0,1033,sha256:1b9d83cba68cf7017cf247406e9a3f0d7d10c09aeec0883bb826345644eb40f4,sha256:fc0cddd9296f70425280f40301b527b9065eff4566b42690ee7789638391cdba,
sp98ar,published,15085,15085,0,0,1435,sha256:7f165b2e12d8af36e0ec86e49902535ed39d0b47e6492769679acaf4a5168c29,sha256:4f9be0bef35b531c669a4a9280a4a25a1b3f3332910ce8ace724305e31d8d467,
sp98ic,published,10894,10894,0,0,825,sha256:f58bf5093a0bea335616934041cccad013c79a5c2e234945c7a86db43aace544,sha256:caad01c3c46478b6aa1a8673dced536d144ed5031bba4c66ac930b9bb953b789,
sp98ir,published,1680,992,688,0,1531,sha256:0fdcbeddb90d3c521adaba3d8e34753a26eb5d9c93f441bf7d1ade47285c9220,sha256:d01a490a97729079a383386999c18eb79d44e60211be409a752fbfcd1983b58a,
splan1,published,1317382,90810,1978,1224594,572800,sha256:2edbf8f23599e0182451d095241565e850f301ba6a1ba68feacde7a99aaed52a,sha256:00b1cac7889c36f3511a490bb56d6d3cac7c3d1d9f1b2b8304742c0786745013,
splice1k1,published,3253,3252,1,0,6505,sha256:0a14686895c5451ba6a55fbc220cf6ac1b28de4350a6563f055945ede26397b2,sha256:614c4ce665746ff600484b78a8beaead9b85a150e7c6263e4ac2c4ce3bb3079e,
splice1k1i,failed,,,,,,,,Invalid header line: INDICATORS
square23,published,11660,11638,22,0,7887,sha256:4f7b04446b2dcb815a74dd8b5ad309c779178bead1b9535ea927f3ec8b1e8535,sha256:a6aeadfe41f79625a711d612076fff456d795c30cb0986949cf26969408924c5,
square31,published,28860,28830,30,0,19435,sha256:6aa565f10667efc24c1b5c943f36675a4ac7e5dd403a631d444a2e17249a4eee,sha256:b2741aff25addaffca6da7bb5ff4f117ac67191b25a27bc7b2425299f90d5e9f,
square37,published,49320,49284,36,0,33150,sha256:e9f23f220c85434facf565caaa3fdeca9a4191e36b5c1daebb526efbebe2a4fa,sha256:a07733f494efd9fc2aebd8673bc50f0f87ee09af732fdbed510effe1df12b9d5,
square41,published,62234,62197,37,0,40160,sha256:2f99a58ca7c243cb813f9538534b2b40e7d704c65e1a5b875f899ae27b42659c,sha256:559518e99b56e1fc6dfcb8869f5c0f88fdd58449d0a716ff5d430388fa5d09cd,
square47,published,95030,94987,43,0,61591,sha256:3e3283700f9ff7cd2a5187c603863cf2b411c72451e6fbd1519ee11283a0e9a2,sha256:ddaaf881629299a96542317beb4f9c9a028655cfc15728f5df154cefb45d5ed5,
stein15inf,published,15,15,0,0,37,sha256:30e7413c8ebf98afe68a2e5a10cd97b3ecdc638fd2b9b9ad0f753c653f99555d,sha256:fe52a35b48036e07a864ed21d98deed96334aa27e0214f5e7181159bccc70a0a,
stein45inf,published,45,45,0,0,332,sha256:873815e52fb7911f2071c8d589422f25fec1d15f8b19d2811d21e7b118ff6d19,sha256:d5af71c4958da7b1e0cb572cc54d255693b3543121488dfd1cc86c3563ce2634,
stein9inf,published,9,9,0,0,14,sha256:df3e50bf1280b0742e085746ea40b632464254b6501eb4a0c3d31a16c69f25c1,sha256:b0bd888a41d2b2c57ba7a97195326905860127b714f6dfcf973b4545d75e2d27,
stoch-vrpvrp-s5v2c8vrp-v2c8i,failed,,,,,,,,Invalid header line: INDICATORS
stockholm,published,20644,962,0,19682,57346,sha256:cbe9ae404032fe9791710ed4ebc42cccd689559cf47f3033bfe985adf5d77a83,sha256:83ec7de3a23fa9edc51498a43beafdb9402359c1bed3751b72698b058c146e52,
stp3d,published,204880,204880,0,0,159488,sha256:8cc74cde2a0f4836b337ff22dd3ad22de36466addababbdb1c4025713cdf4364,sha256:53b18053c0ac95e892ce856d9c81c20f134fa5d0bfa06d0584cb00315de9ffd3,
supportcase1,published,29999,29799,200,0,59997,sha256:91132ea5d97b9920725d8de0e85a18845789ba8bc1c1bccf6d4af8b868438ff6,sha256:99611827e8345e2717c11c8d4b2dd08622e6c840edb9ab30b4bccecb677c03f8,
supportcase10,published,14770,14770,0,0,165684,sha256:7b1a1727dc856470fb5b6e285aa9f353dd24cc7993450a4c2b5b1dbd16266ce6,sha256:01e21f54278252fc3b92a8ec09269f1a441c90dba202d4e1a1c37b23bad68415,
supportcase11,published,8066286,8066286,0,0,15270211,sha256:2f19f12961bde4db842f6ef95929ac26551015cab4b379c9cb6a676469918958,sha256:1aaafd4dd75f5da8639d6f1113e965bfc5a22927dc1aebbe8560d765efad1de7,
supportcase12,published,799616,0,200,799416,166781,sha256:e3722f2c282186b4675bcd5dd9c5152eb59a7bd36eca634f3a532ae89dd7cb32,sha256:fff65852811905f0e0ee553b902fe6de121cf730684bc8b4d5eb84a280baacef,
supportcase14,published,304,304,0,0,234,sha256:10e36e40645d9e404a781c58f1edbf75f30c5762b4b1e45285b6df423f09a399,sha256:8181eb05b6fddf1a885270c23747b1b008fc0797ae29303734af025142073845,
supportcase16,published,319,319,0,0,130,sha256:a735255fdd752108e2a5db0e294f3ea51ea29266347d23d38d065dcc91f1f196,sha256:556fc535bc695b5f234493ebad53ceb38159de1ce94c9d9698c613cdf8d1539a,
supportcase17,published,1381,732,235,414,2108,sha256:e383b79a6b3557dcde38b70dbab1a6eb0af7a8b11a6b0eb1eaf52b3e61d090fc,sha256:1abd4cf1a8c6f58f8f5109d99ce200e10a4905ff86c9f47ad57c9b2cac4f3ad7,
supportcase18,published,13410,13410,0,0,240,sha256:d89952005f3250490655238fa70120d7f1377bdc6d5798d6dc6a9dd5ed2a8ced,sha256:f591d16006fb573a404650f3562bf9a0f02e1cd11b081d0bfdabbca9bae03450,
supportcase19,published,1429098,1311292,117806,0,10713,sha256:0caea952d014a3d750e8ec312a5e948e96fc91bf352aa88a10b392dfae13d871,sha256:8643975d54f5335f7223ea85e384de173e1665e0aeca9dfaf16cb35dbb18c849,
supportcase2,published,2912,2912,0,0,597385,sha256:29595844116578f918f0ffc7fc1c4046671468e5b763c6b833208945d1cdee53,sha256:9164bcdf320488da56e51e9c507b249ace634c5e00d53ec362c57d3ea4e441fd,
supportcase20,published,903,300,0,603,903,sha256:525532b39b353777cb689f9dac556ccf99eda5b16e0892f047dd31dd7448a11d,sha256:9ff57a63b8685e4bd57a9bde58834a5605eb3ff280ee0e7288f534bdc29debaa,
supportcase21i,failed,,,,,,,,Invalid header line: INDICATORS
supportcase22,published,7129,7129,0,0,260602,sha256:f9437e0e78efd77758f96131ff44480b66aa258be0bd6d071b1bfc9739150aba,sha256:fa843339d14f408744d85c06c1f1fd9e9e17af2f6cf55e8e7ff44a1285b653d9,
supportcase23,published,24275,6250,0,18025,40502,sha256:8bb6d126e617729d48fb1681297e5f8b07109c91aac117b86fe4f4d7e517850d,sha256:4346fdf9b31e1b70b89db04b21d5c5455cef13e1423d9334f10f87f138cbb7cb,
supportcase25,published,6769,576,0,6193,6673,sha256:f0bde1ad218d15452c602c73ec8b9a1a458863598752f85208bd6a5a6ce5dc1e,sha256:a3605d6bdcf3ba57a4acd16c8a4ce3e091132b9ca3dfcd43166dfb5cda32947f,
supportcase26,published,436,396,0,40,870,sha256:9b1fb15bae8ae82671e2844c4472eb1e8f7269d2b644b2cfdc4a3387e2fad94f,sha256:041bd3c599bad644fbcd25c5b8a8e3a3cff6e8de3a8696ebe48bbcb0b8d7eca8,
supportcase27i,failed,,,,,,,,Invalid header line: INDICATORS
supportcase28i,failed,,,,,,,,Invalid header line: INDICATORS
supportcase29,published,12050,12050,0,0,12441,sha256:fdf8b738dfe78d4e99fc6d4c61d86e1cdb12d801eb75a548042ebc3fef5c7591,sha256:41f39b64c30b0a89bce2297f48902fe5ebd2ed64a59e53ef983fb5d2092445ec,
supportcase3,published,4191,4191,0,0,12702,sha256:3890b2dfce9857fe3c05d89800badd85504a36d1e41c2eb62879426d5f13d2a0,sha256:d684078a5cb14fb1539e12fd3bd349f888f73eac176349bbf42139addc980945,
supportcase30,published,1024,1024,0,0,1028,sha256:a7d4898014c361f238cb13f9ce2f7b83be97ce20e802f2839b4fd1a781fc1259,sha256:1a1d657176d33edf90cbef21fe785001c6d54df5ed31b5e1ca754bac2810208f,
supportcase31,published,488882,488760,0,122,26195,sha256:011d11f3e272e1394d05dba0fda236a1203f2c2f0a209cf6228d13a422d45177,sha256:676f3e69d31ffffa4728f1c4adc42d2d90a5a9a202f7553114bf4028b2e4f59d,
supportcase33,published,20203,20102,101,0,20489,sha256:04414175a0ae8669efb90d496de6dc65798f2b6a499ccdcdc3f0e8f1697b9da0,sha256:1f9b4b9580759bac7de1098af80546b53c9ad95843e2e38bd6a5f054727ccf0c,
supportcase34,published,17879,11196,6682,1,15170,sha256:8738ce5ea32407553f451b917cb7a65263edf3750a345320cf3c72fb49eb4d08,sha256:c25b3eab6b802f128888b1804731a89da91e3cecf96d28dcaca837161207a6c5,
supportcase35,published,12941,576,0,12365,6334,sha256:59fd8c9dd6ba7e7c0cfe7e7b00bf974ba71a2f78443012145cc7e7f99e1a7c89,sha256:afd1e2f2c377f41367294b7df47b958aa0b9b7b3db0d9c4bf5afb34186a6afef,
supportcase37,published,20047,1484,0,18563,59023,sha256:b54b7e834e4ec47e4de1a8f2526e258eeed71824c3fceab1143177e89d614958,sha256:145bd951b814743903eb0aff859db1eff02de5655b395eed41e2cf89e16c6287,
supportcase38,published,6296679,2505,0,6294174,4231124,sha256:63577c3a2854e7fc6bc8a6b991a19a53e99087cab93d33e8016b8c5cda0729b2,sha256:d03f7ea78e0ce5d68916e9043c530b600cc4e377334ad0e2e79e1be7c8be86a6,
supportcase39,published,1025,0,1024,1,16384,sha256:048bae54fd0ec01c0845273a75d86764e470cfb0a22e922401ad268a9690bb41,sha256:ab2d37eedf979bb196b1a56e8cc9de55328119ffb0077850fb289ea424c8140d,
supportcase4,published,3162,3162,0,0,9492,sha256:b48e6431e57e4c9a0101aa175d3ca5c4bdbdde9e41d9bf29e1f2aa1940ae8747,sha256:0d82e8e6fff29edebbbd4033687a587967739e4172570541179ee7d603dead98,
supportcase40,published,16440,2000,0,14440,38192,sha256:72decb56847a60bb4eeb1b448117f21738421de753df32a3578d82f29e991d3b,sha256:f9427ebbd8955ffd97e1a90d8e34a885e40569feb376fbc6c8358888a7ac6f74,
supportcase41,published,4725,2000,0,2725,28923,sha256:f4702fd968a1abe8d1514e99303cae86a5395d64cd2ef3802bc64712d37ecc12,sha256:8e10121cef7dc1eff0fae338ce17b9c9e81b71f7ad7e8bcfb33c9415465e662e,
supportcase42,published,19466,0,1026,18440,18439,sha256:bc3b2c294e5f2208ebb943f7541886caf4a5e76995ca212a6d4226596bbd60ab,sha256:f9680e5b40d10819ef4c895f1dc350ccb865b0512a6879b7d7122606ec1dd429,
supportcase43,published,209232,201,0,209031,215032,sha256:7e552c5dd9ecb547b5a6893a40d48b8699bc901c03996ae403f3cfe577827fea,sha256:1f1945149ebccf4ae95aaa91e9d7f10c011d1b1e0eec86afaf6d21206f68baa0,
supportcase6,published,130052,130051,1,0,771,sha256:085cf59e767f194440bc79d074af9bfde6773ab4ae262e8c0d0d4952c5173d56,sha256:9e3fdaa08a0b46b540b77230e5459baef30ff8ee67168ee156267eb5455ec45b,
supportcase7,published,138844,451,14,138379,6532,sha256:90890a936da6825cf0490928796b961d422b4e98f80add1188d5b7d33b6c0b04,sha256:64057fce5c7fa759c6e1c88b28367ea45eb879ebc193632066db8d4148c2df3f,
swath,published,6805,6724,0,81,884,sha256:dc23f46c7167655c44117f9b73464b371af4cfcdf82a23b21f3784b7d27bf5de,sha256:42f9a7dbf5b28e1880a23698380836b885027dcacd90efd74afd7f8a296cf911,
swath1,published,6805,2306,0,4499,884,sha256:9d506e6091be3a148283db2ddc41a676ce2abb4edc3176b4a58fbe2b0b1e5673,sha256:6cafdd1d8e388056143f347b1402f79bcf64dcd6bbae42a10315e74ea86f9390,
swath2,published,6805,2406,0,4399,884,sha256:0dce16d8220870fb708d7a098fb1d2cb1243e71617e6327df2f3c3de31b903e3,sha256:29500f95c9c9eb508771ca5ff53bd42b1648e91c4ba2b636f765b9e477a2b5be,
swath3,published,6805,2706,0,4099,884,sha256:884263dc4c4ded31f8ab6d47d78c01c03e405e718dd3c816ce904bb6b2763247,sha256:34b2715f3bf0787df26c1e9330d3f70270ec9e278f2b7b34e179c1715ceb3f59,
t11nonreg,published,4596905,4570985,8640,17280,27375,sha256:d97c5be6aa5c4c602b394c2834bc9425867b0959edd1c46204ab4db5bea8e3ea,sha256:f3e9ad011f1e54b1d07f212b86cf86f61320d6e4f3ae288e4947bedf78d544b2,
t1717,published,73885,73885,0,0,551,sha256:bedd9ee9dcc9ee7b389b5efa0d49b25e4a479ee89e887e1ab7264f428c5a4b09,sha256:8b06361c1282a96ac7f5a2647801ec566f75ecd7db0b2cf322b005a138bd2b7b,
t1722,published,36630,36630,0,0,338,sha256:270da2311ee7d320281a401328100959a20bec9c3ea8d0d7b4ca1b6d326f9772,sha256:5aba2a33f9404b158e6d2ca0ad5f497d8067c4416676eaeb4004527c66e89e4c,
ta1-UUM,published,2288,0,605,1683,439,sha256:c94be2ded2d1454011293b412ece7d8b27d3c0b50b01b81fa5798b77a2a96e50,sha256:c1c223786f2613eb08ae9eb56fbc13d320cd240bbbc4044d6aaa98f46282e688,
ta2-UUE,published,9241,1188,0,8053,2687,sha256:2120e310e4a50d87156183dd6b9793d489eb772ab1467be500ba238223aa44c6,sha256:4011cdc1432c75e1a797df860f8add596ebabc735c71b8ab74a84f983d3e7147,
tanglegram4,published,56048,56048,0,0,110404,sha256:0a8d9572eb80eb92c8206880238c543af1cb950293a8de9504dbc1f445b9892c,sha256:b9fcfad2aed336fefa4b9d5e2b67ee3b91138a047326fb6fa5a9a9c69b7ecdf7,
tanglegram6,published,9182,9182,0,0,17712,sha256:8c901bcdf77dea2d5293a52766d4c3a4e3b79e6cfd371679240ecda4cb785bc2,sha256:51836f752dcffb0e5590fe8b6d51da186e8d2cb80dfcb218b4d8b6131c3a0ff6,
tbfp-bigm,published,2406,2404,0,2,35999,sha256:56f6fcec0fc328f9bee74220b104199c61edab19d09369517a9613c6cfab38b0,sha256:6a7f1f626ffa21676863b3628ecc81b4c31b0b3d913a6521b7754c668bf2d356,
tbfp-network,published,72747,72747,0,0,2436,sha256:3b89ebc5954b47f66a831a8b8a997255cd4cf4d6f80f9792ebb818cebea2f941,sha256:3360ed2d2d9c03fa7d866e4887b0190caa0c3ee9a95c49c7587cc686c6f6a349,
thor50dday,published,106261,53131,0,53130,53360,sha256:7f5cea9f3633d82e0ed26b4c6f2396135d392f732562f5067b4bda74eb5b0762,sha256:10309547f515372a1cf9ec539bf15cfa005cbef491bab5c2906306a14eae9c44,
timtab1,published,397,77,94,226,171,sha256:4bdfd4e7355c7c7b2e891181c34a84ee04b246bd8150314d6515315657befccd,sha256:47b8bf8d15bfc84ede1c3aaea69c16326a599c1249abebc696561635e34ac870,
timtab1CUTS,published,397,77,94,226,371,sha256:153f649e0b38f4e20639f0a96fe2b2f03734270237361e1c70056f8ec06021ec,sha256:d5343c5835c4d738e46a7f264ad8597045b275b166708a890d5a4ffe3f7306ab,
tokyometro,published,4537,2496,2041,0,7719,sha256:fb7be81d2aa81be56d95a583c7c80243733e71d639a24c5d62114f108958c691,sha256:46f263b297d30a12c14ae0153d79c895e40a3eafe8bffdd43281ff38e9e42d57,
toll-like,published,2883,2883,0,0,4408,sha256:8e2b4242b4119b0aea969f3a741354d75863970c853f8b650d7d30af26e69949,sha256:d8a1fe8fd03f6cb9b91ee908cd61eb535c381fa71800057ec6e311adfaa5ab10,
tpl-tub-ss16,published,595066,570303,0,24763,901872,sha256:44d7f49eacf39f36f57000ba29cea023bf3cd3a84d6626280dba83b69cb41192,sha256:0d8ef079b0b80d4f0e57df883a1cc01a3782d05b83860ba94789d21949ae214f,
tpl-tub-ws1617,published,747601,713749,0,33852,1154615,sha256:eb6cc70769ec410ae1bf28f65e174b004c4807fbc739c25099ca6f0813d918ce,sha256:b0d77db4423b562eb7cc3b9e0b9be1c3954f6766728db3b1af2143e12d86736b,
tr12-30,published,1080,360,0,720,750,sha256:b5fc50486428e91fb84ab4f4c7b39d3157e7e3ddc6e42394b2cfd2e68d988c9c,sha256:10a8e532bab3dcaadfb3d905c43f9075ce43b90820c3a96534b91a8fa4697be9,
traininstance2,published,12890,5278,2602,5010,15603,sha256:35336fa2f90fc1b4fd8c12218e243ba6877afb28875bc1570faea378aaf25346,sha256:30b832b4cb36f21483a6773496a7fb66467e34f36e6703966a54c3d1ae23cac6,
traininstance6,published,10218,4154,2056,4008,12309,sha256:e6d6d716645ce56adbeffcbbef53a083d34ec879b70421a03ecdc08d28ad8ec8,sha256:6ac40feb1d07d3bf0ecbaae4afc4342a520da81cbd04f74e72eaca3196f85017,
transportmoment,published,9685,2456,0,7229,9616,sha256:ddcf46f983073045faa5b19c23b97a6490185dc812bec3e5f919ba8622c8a138,sha256:41322e456fb9589248b4e4fbe691b0664185fe06188575150174305c506dbc40,
trento1,published,7687,6415,0,1272,1265,sha256:75701421201e099b6d37b4cab31d3fb705c75ac51ac1c77480f53d226a1e07cc,sha256:01dabff134dc1712921c60345d8db3f3b0fcf5afad79aab9a306456ebdca21b4,
triptim1,published,30055,20456,9592,7,15706,sha256:eb3383e32f127e430505e1f0f09213b60c5cff2cc03dd386331641d2475b093b,sha256:bdced5fe28ed1856299ca7449b784dcc325e4fecf09d34aec63c4e90b20a6433,
triptim2,published,27326,20776,6543,7,14427,sha256:ceb05d56b2304553b9d46f68574088f9d265f93d204db0c80a08f3a2aa06e7d2,sha256:2b7960b18f8e040c5471210fdf2d052365a9d87125ed57d532c94cc5c6085650,
triptim4,published,27226,18537,8682,7,14361,sha256:8497fb351a6c170f8976d3dec3f3d7135904e4bfa73278d1fab263a1ac0cc9bc,sha256:ebb80d281dba36b6c4612904f5e7893e1242935618e22b04ff367bbaca73ae3c,
triptim7,published,27342,18619,8716,7,14427,sha256:4b513a4d4866bda3e89f0359e20603b3c394029ed420424734157227996a2ee1,sha256:19e63385a75b6baa1b3058e24e5179be7091821ac2d9c970be3afa0de81887f4,
triptim8,published,27342,18619,8716,7,14427,sha256:cd3ad3e13c6338a54732be82db05f5ab1d280dd68c126368ed6ca329c12fe378,sha256:ee079ee1e9f08591c44a6fc081c4ec8229056b288c7e4e1c282bcbe18dbf056c,
tw-myciel4,published,760,759,1,0,8146,sha256:22f4e802cd8d4484fd0a6a6ce095ca6ad81af83498845e60f18aff19df63f4ae,sha256:583fc62ab2cfe6d316c1addf59a5bc18ce0b365b7b7ba6efcbfbdcd8d06dd35c,
uc720-7-4-4-8,published,1405278,269009,0,1136269,4308353,sha256:3ac00f9f46e3e2b8f77cec0c324c412921fe20c1b9528ef777f306b111377da0,sha256:f53ad2067b2e24bc7ee0d7f5fa6f8cd741503aebaff81295280bdbc531d0be83,
uccase10,published,110818,16800,0,94018,196498,sha256:4c5a44d6a76bbdca967f7a640d34a491466b50891a0ac1c40679e5f381469e9b,sha256:3a086bc50a8bd0a24e564bdad474621d3ca9f8f43c74174e03b0eee8f7b65286,
uccase12,published,62529,9072,0,53457,121161,sha256:0c2521b353f311a27f2481aba7c120c642b289dd6248807720862904f87769b3,sha256:461c880a8f9088911e846f0f7678341aaefb9fc936cd623dece931616d63f867,
uccase7,published,33020,7224,0,25796,47132,sha256:41dfe698aa307c70b25c579dd79e708a3e657e4ad0b438c0075bdc5c5080c0d7,sha256:b87bde9e7c9892a9384685fd4cdba428105c9e096fa7223f18a194961c58ee2b,
uccase8,published,37413,9576,0,27837,53709,sha256:7d18896b6cd34e8d818e5dbec9e580c62c7962e263448f5ee8179b1e89d3b7e4,sha256:de0321b190c64d80ed551f248577a752f0d05cb7a237c4b7d6c8c723a689ae26,
uccase9,published,33242,8064,0,25178,49565,sha256:e4500f2cdb377d5643b59e919de852814de04b5df41c00bad8eac1e66a5c262e,sha256:14bbb366ba68de8bbfec923b94fc88597e387b60b45277ddc2e64b4fbfb4a14a,
uct-subprob,published,2256,379,0,1877,1973,sha256:3c2d3e1959b73942d358e81a973db5fadb04be551ab2f0e78332b4723a655195,sha256:9a511e3b50c8b3504fd128360e012d60437529583eeb6f1d90b3d83ec83f6a7a,
umts,published,2947,2802,72,73,4465,sha256:8681bf9f26f1f1ee22068aacdf5a048932b0ad7bfd1178527c7122a835b5a570,sha256:5e1520c4244f525aa688f24be22033c3e7f38e5282249f2a0ad1811f1dd98251,
unitcal_7,published,25755,2856,0,22899,48939,sha256:0fe62fa3e29fed03832dc584b92f4db68c652e7ec32daab39b6977fb0eb05dfa,sha256:a4cbb2d171e27818bd58178264a8b2b81b33bb1564e05a8d687abd11f227e82a,
usAbbrv-8-25_70,published,2312,1681,0,631,3291,sha256:bf667c9ba24f7b9c3b65bae67ed16bbc5acc4ecb45fc21427a13f5cb1a3865aa,sha256:897dd4ccd58a10c8d637321f639e7dd881fa7929cc35268177cc6d1a12fabf7a,
usafa,published,228648,216357,12291,0,1377561,sha256:420a3d65ba55de6b51f22881f8eb4bbb632680c46b1a5edccf6f6f4ded2ea8c0,sha256:8811294ace7a3e0343cdaa68f0e28d3bc6f772ea97fa539c1d2d90087da050c5,
v150d30-2hopcds,published,150,150,0,0,7822,sha256:547ace785c5272ff0a5c02c397efc60cbfcb7fc76350a6d9124ec311aa1c1301,sha256:d177459a938436fe1d253401d6f8e0d07ff3e5cc2a75cdeeb2db8d5a0d151478,
van,published,12481,192,0,12289,27331,sha256:6549e3443e2c8b195dc64907dd3f28e9e011767506b42cb589185475cabbc045,sha256:c856c21d8370480f934f4a74ab3e1f8463104c623a25d88aade20b7de18073c5,
var-smallemery-m6j6,published,5608,5606,0,2,13416,sha256:8ee2140abc64a4cfa7e4e0301ed5aecea685b2c6effe106e4f6eea8927d9d0ce,sha256:38af0164a1ca8fa34b3e66616ad8f8337a89b33fcb7025160fab0fcd2939ead6,
vpphard,published,51471,51471,0,0,47280,sha256:ed84babed8c99e150d103d1ab72f957f497fefae770cf8fc30c4882ea01f1adf,sha256:9c0a9dc4879b9d9db1f104f9300304342aa6ace90fdc6c2c736f60ff0c4b4c5a,
vpphard2,published,199999,199999,0,0,198450,sha256:2f23a21804a2b2e8c099dfc20cb30a631ea5a4df1ca84a1f75c7c63a73660537,sha256:ffb8e7a2e057e8d2e8e13f079db58a742eaa20b390c632efbe09b78ccc91cc45,
wachplan,published,3361,3360,1,0,1553,sha256:1324df9fb1e2d43e00ef2664afbd84b4b21db87092496e845e32dda712abdef6,sha256:18ec816a62f6353d6d8b4b583a0e8b744e92be188b48630c6208e2543ff1b8fe,
wnq-n100-mw99-14,published,10000,10000,0,0,656900,sha256:49dc716e79c94d7040f7c45c961d8aef427e9c8a7d72f36934d424b436b60db9,sha256:68c018a950ae42b271b5b0446764f60c0270ae2feaffaea1309e76afa339856f,
woodlands09,published,382147,382119,28,0,194599,sha256:de0880dca2f793ae29f86ce3ed073b265f08b29d920c513d98fa4a0346703b07,sha256:1d379851640331812fc6d2fb80c4caaf8d73010002f60fd8043588dc5d48dacc,
xmas10,published,8100,900,0,7200,9080,sha256:4269eb2a1b47ac5e508b1139ae4e59ed151b13d3463fcbd40a41d7f87b283319,sha256:74a03a4dea256fad15be648dc5adc1e5b99f846afde533ce297bc52825b6509a,
